Altium Designer Pick and Place Locations
C:\Users\julianstj\Desktop\WorkNotes\Projects\PTP\RCB_WiWi_STM32WL3\ECAD_V1\Project Outputs for RCB_WiWi_STM32WL3\Pick Place for RCB_WiWi_STM32WL3_V1(845-XXXXX_PCBA_projectname).csv

========================================================================================================================
File Design Information:

Date:       27/12/24
Time:       09:19
Revision:   Not in VersionControl
Variant:    845-XXXXX_PCBA_projectname
Units used: mil

"Designator","Comment","Layer","Footprint","Center-X(mil)","Center-Y(mil)","Rotation","Description"
"J8","HTSW-104-07-G-D","TopLayer","FP-HTSW-104-07-G-D-MFG","759.842","2523.622","180","CONN HEADER VERT 8POS 2.54MM"
"FB4","600ohm_1.3A_0603","BottomLayer","FP-BLM18-0_15-t0_8-IPC_A","165.354","1259.842","90","Chip Ferrite Bead, 0603, 600O @ 100MHz, 0.15O, 25%, 1.3A"
"FB3","600ohm_1.3A_0603","BottomLayer","FP-BLM18-0_15-t0_8-IPC_A","251.969","1259.842","90","Chip Ferrite Bead, 0603, 600O @ 100MHz, 0.15O, 25%, 1.3A"
"FB1","600ohm_1.3A_0603","BottomLayer","FP-BLM18-0_15-t0_8-IPC_A","311.024","547.244","90","Chip Ferrite Bead, 0603, 600O @ 100MHz, 0.15O, 25%, 1.3A"
"D8","LTST-C190GKT","TopLayer","FP-LTST-C190GKT-MFG","446.970","1949.058","180","LED GREEN CLEAR CHIP SMD"
"D1","LTST-C190GKT","TopLayer","FP-LTST-C190GKT-MFG","980.315","153.543","90","LED GREEN CLEAR CHIP SMD"
"C159","0.1uF_16V_0402","BottomLayer","FP-C0402-BB-MFG","570.866","1452.756","90","CAP CER 0.1UF 16V 5% X7R 0402"
"C158","4.7uF_10V_0402","BottomLayer","FP-C1005-050-0_15-MFG","529.336","1454.423","90","CAP CER 4.7UF 10V X5R 0402"
"C157","20pF_50V_0402","BottomLayer","FP-CBR04C-MFG","519.764","1371.638","90","CAP CER 20PF 50V C0G/NP0 0402"
"C156","4.7uF_10V_0402","BottomLayer","FP-C1005-050-0_15-MFG","487.205","1456.338","90","CAP CER 4.7UF 10V X5R 0402"
"C155","0.1uF_16V_0402","BottomLayer","FP-C0402-BB-MFG","480.315","1645.669","0","CAP CER 0.1UF 16V 5% X7R 0402"
"C154","0.1uF_16V_0402","BottomLayer","FP-C0402-BB-MFG","559.055","1712.598","270","CAP CER 0.1UF 16V 5% X7R 0402"
"C153","0.1uF_16V_0402","BottomLayer","FP-C0402-BB-MFG","738.079","1520.998","180","CAP CER 0.1UF 16V 5% X7R 0402"
"C152","220nF_16V_0402","BottomLayer","FP-GRM155-0_05-IPC_C","614.173","1452.756","90","Chip Multilayer Ceramic Capacitors for General Purpose, 0402, 0.22uF, X7R, 15%, 10%, 16V"
"C151","0.1uF_16V_0402","BottomLayer","FP-C0402-BB-MFG","327.451","1598.425","90","CAP CER 0.1UF 16V 5% X7R 0402"
"C150","0.1uF_25V_0402","TopLayer","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","360.663","1136.319","270","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C149","10uF_10V_0402","TopLayer","FP-CL05A106MP5NUNC-MFG","515.748","1228.347","0","CAP CER 10UF 10V X5R 0402"
"C148","0.1uF_25V_0402","TopLayer","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","448.819","1102.362","270","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C147","10uF_10V_0402","TopLayer","FP-CL05A106MP5NUNC-MFG","400.124","1052.979","180","CAP CER 10UF 10V X5R 0402"
"C146","1uF_16V_0402","BottomLayer","FP-0402-L_1_0_0_05-W_0_5-IPC_A","1007.874","2590.551","0","None"
"C145","6.8pF_50V_0402","BottomLayer","FP-GJM155-0_05-IPC_A","610.236","1637.795","270","Multi-Layer Ceramic Capacitor 6.8pF C0G  ±0.25pF 0402 Paper T/R"
"C144","6.8pF_50V_0402","BottomLayer","FP-GJM155-0_05-IPC_A","669.291","1637.795","270","Multi-Layer Ceramic Capacitor 6.8pF C0G  ±0.25pF 0402 Paper T/R"
"C143","0.1uF_16V_0402","BottomLayer","FP-C0402-BB-MFG","939.611","1714.042","90","CAP CER 0.1UF 16V 5% X7R 0402"
"C142","4.7uF_10V_0402","BottomLayer","FP-C1005-050-0_15-MFG","986.021","1710.570","90","CAP CER 4.7UF 10V X5R 0402"
"C141","20pF_50V_0402","BottomLayer","FP-CBR04C-MFG","888.578","1631.211","0","CAP CER 20PF 50V C0G/NP0 0402"
"C140","4.7uF_10V_0402","BottomLayer","FP-C1005-050-0_15-MFG","885.827","1720.472","90","CAP CER 4.7UF 10V X5R 0402"
"C139","0.1uF_16V_0402","BottomLayer","FP-C0402-BB-MFG","881.890","1905.512","0","CAP CER 0.1UF 16V 5% X7R 0402"
"C138","0.1uF_16V_0402","BottomLayer","FP-C0402-BB-MFG","950.766","1962.115","270","CAP CER 0.1UF 16V 5% X7R 0402"
"C137","0.1uF_16V_0402","BottomLayer","FP-C0402-BB-MFG","1143.701","1775.566","180","CAP CER 0.1UF 16V 5% X7R 0402"
"C136","220nF_16V_0402","BottomLayer","FP-GRM155-0_05-IPC_C","1032.541","1706.388","90","Chip Multilayer Ceramic Capacitors for General Purpose, 0402, 0.22uF, X7R, 15%, 10%, 16V"
"C135","0.1uF_16V_0402","BottomLayer","FP-C0402-BB-MFG","1185.039","2145.669","90","CAP CER 0.1UF 16V 5% X7R 0402"
