Altium Designer Pick and Place Locations
C:\Users\julianstj\Desktop\WorkNotes\Projects\PTP\WWVB_SDR\ECAD\Project Outputs for RCB_WWVB_SDR\Pick Place for RCB_WWVB_SDR_V2(845-XXXXX_PCBA_projectname).txt

========================================================================================================================
File Design Information:

Date:       11/03/24
Time:       10:22
Revision:   Not in VersionControl
Variant:    845-XXXXX_PCBA_projectname
Units used: mil

Designator Comment                      Layer       Footprint                                Center-X(mil) Center-Y(mil) Rotation Description                                                                                                                                              
C150       1uF_16V_0402                 TopLayer    FP-0402-L_1_0_0_05-W_0_5-IPC_A           1063.269      708.664       0        None                                                                                                                                                     
C149       0.1uF_16V_0402               BottomLayer FP-C0402-BB-MFG                          1200.823      795.595       0        "CAP CER 0.1UF 16V 5% X7R 0402"                                                                                                                          
C148       1uF_16V_0402                 TopLayer    FP-0402-L_1_0_0_05-W_0_5-IPC_A           1196.064      800.259       0        None                                                                                                                                                     
C147       0.1uF_16V_0402               BottomLayer FP-C0402-BB-MFG                          620.699       877.956       180      "CAP CER 0.1UF 16V 5% X7R 0402"                                                                                                                          
C146       0.1uF_16V_0402               BottomLayer FP-C0402-BB-MFG                          1163.184      731.182       0        "CAP CER 0.1UF 16V 5% X7R 0402"                                                                                                                          
C145       1uF_16V_0402                 TopLayer    FP-0402-L_1_0_0_05-W_0_5-IPC_A           1163.184      731.182       0        None                                                                                                                                                     
C144       0.1uF_16V_0402               BottomLayer FP-C0402-BB-MFG                          897.233       696.853       270      "CAP CER 0.1UF 16V 5% X7R 0402"                                                                                                                          
U19        MAX9939AUB+T                 TopLayer    21-0061L_MXM                             94.488        1874.016      270      "No Description Available"                                                                                                                               
R74        0_5%_0402                    BottomLayer RESC1005X40X25NL05T10                    74.804        1940.945      90       ""                                                                                                                                                       
C143       10uF_10V_0402                BottomLayer FP-CL05A106MP5NUNC-MFG                   110.236       1810.657      90       "CAP CER 10UF 10V X5R 0402"                                                                                                                              
C142       1uF_16V_0402                 BottomLayer FP-0402-L_1_0_0_05-W_0_5-IPC_A           59.054        1820.007      90       None                                                                                                                                                     
C141       0.1uF_16V_0402               BottomLayer FP-C0402-BB-MFG                          157.480       1811.024      90       "CAP CER 0.1UF 16V 5% X7R 0402"                                                                                                                          
C125       10uF_10V_0402                BottomLayer FP-CL05A106MP5NUNC-MFG                   137.547       2077.126      90       "CAP CER 10UF 10V X5R 0402"                                                                                                                              
C1         10uF_10V_0402                TopLayer    FP-CL05A106MP5NUNC-MFG                   712.598       480.315       0        "CAP CER 10UF 10V X5R 0402"                                                                                                                              
U18        NCP161ASN180T1G              TopLayer    FP-527AH-MFG                             1114.593      576.771       0        "NCP161ASN180T1G LDO Regulator, 450 mA, Ultra-High PSRR, Ultra-Low Noise 1.8V, SOT23-5L, Active Discharge"                                               
R73        453K_1%_0402                 BottomLayer FP-RC1005-IPC_B                          102.362       818.898       0        "Res Thick Film 0402 453kO 1% 0.063W ±100ppm/°C Molded SMD T/R"                                                                                          
R72        10K_1%_0402                  BottomLayer RESC1005X40X25NL10T10                    64.961        775.591       0        ""                                                                                                                                                       
R71        0_5%_0402                    BottomLayer RESC1005X40X25NL05T10                    996.456       364.568       0        ""                                                                                                                                                       
R70        49.9_1%_0402                 BottomLayer RESC1005X40X25NL10T10                    606.299       149.606       90       ""                                                                                                                                                       
R69        49.9_1%_0402                 BottomLayer RESC1005X40X25NL10T10                    582.677       1296.213      0        ""                                                                                                                                                       
R68        0_5%_0402                    BottomLayer RESC1005X40X25NL05T10                    1090.551      1074.803      90       ""                                                                                                                                                       
R67        49.9_1%_0402                 BottomLayer RESC1005X40X25NL10T10                    1092.105      939.569       270      ""                                                                                                                                                       
R66        49.9_1%_0402                 BottomLayer RESC1005X40X25NL10T10                    637.795       1366.141      0        ""                                                                                                                                                       
R65        49.9_1%_0402                 TopLayer    RESC1005X40X25NL10T10                    905.512       2468.503      180      ""                                                                                                                                                       
R64        49.9_1%_0402                 BottomLayer RESC1005X40X25NL10T10                    263.779       1901.575      90       ""                                                                                                                                                       
R63        0_5%_0402                    TopLayer    RESC1005X40X25NL05T10                    318.897       1841.769      0        ""                                                                                                                                                       
R62        100K_1%_0402                 BottomLayer RESC1005X40X25ML05T10                    901.575       2464.567      180      ""                                                                                                                                                       
R61        100K_1%_0402                 BottomLayer RESC1005X40X25ML05T10                    831.713       2130.807      270      ""                                                                                                                                                       
R60        100K_1%_0402                 BottomLayer RESC1005X40X25ML05T10                    755.905       2192.913      0        ""                                                                                                                                                       
R59        CRCW06030000Z0EA             TopLayer    RESC1609X50X30NL8T20                     1189.913      2370.079      90       "Chip Resistor, 0 Ohm, Jumper, 100 mW, -55 to 155 degC, 0603 (1608 Metric), RoHS, Tape and Reel"                                                         
R58        45.3K_1%_0402                TopLayer    RESC0402(1005)_L                         696.850       688.976       270      "45K3 0.063W 1% 0402 (1005 Metric)  SMD"                                                                                                                 
Q2         SSM3J328R,LF                 BottomLayer TOSH-SOT-23F_V                           267.717       299.212       0        "TOSHIBA Field-Effect Transistor Silicon P-Channel MOS Type (U-MOS VI), 20 V, -55 to 125 degC, 3-Pin SOTFL, RoHS, Tape and Reel"                         
P4         U.FL-R-SMT-1(01)             BottomLayer HRS-U.FL-R-SMT-3_V                       145.669       581.201       0        "Ultra Small Coaxial Connector, 6 GHz, -40 to 90 degC, 3-Pin SMD, RoHS, Bulk"                                                                            
L7         LQW15AN18NJ00D               TopLayer    FP-LQW15AN_00-W0_6-0_1-MFG               818.076       1857.042      180      "Wire Wound RF Inductor 18nH ±5% 370mA 0.27O 0402 (1005)"                                                                                                
C140       1uF_16V_0402                 TopLayer    FP-0402-L_1_0_0_05-W_0_5-IPC_A           897.233       701.613       270      None                                                                                                                                                     
C139       0.1uF_16V_0402               TopLayer    FP-C0402-BB-MFG                          712.166       855.767       270      "CAP CER 0.1UF 16V 5% X7R 0402"                                                                                                                          
C138       1uF_16V_0402                 BottomLayer FP-0402-L_1_0_0_05-W_0_5-IPC_A           687.628       905.515       90       None                                                                                                                                                     
C137       0.1uF_16V_0402               TopLayer    FP-C0402-BB-MFG                          739.261       1217.747      180      "CAP CER 0.1UF 16V 5% X7R 0402"                                                                                                                          
C136       0.1uF_16V_0402               BottomLayer FP-C0402-BB-MFG                          791.739       1147.425      180      "CAP CER 0.1UF 16V 5% X7R 0402"                                                                                                                          
C135       0.1uF_16V_0402               BottomLayer FP-C0402-BB-MFG                          972.441       2322.836      0        "CAP CER 0.1UF 16V 5% X7R 0402"                                                                                                                          
C134       0.1uF_16V_0402               TopLayer    FP-C0402-BB-MFG                          759.843       2240.158      180      "CAP CER 0.1UF 16V 5% X7R 0402"                                                                                                                          
C133       0.1uF_16V_0402               TopLayer    FP-C0402-BB-MFG                          744.094       2279.528      180      "CAP CER 0.1UF 16V 5% X7R 0402"                                                                                                                          
C132       DNI_GJM1555C1H150JB01D       TopLayer    FP-GJM155-0_05-IPC_A                     1179.158      2160.899      180      "Multi-Layer Ceramic Capacitor 15pF C0G  ±5% 0402 Paper T/R"                                                                                             
C131       GJM1555C1H3R3BB01D           TopLayer    FP-GJM155-0_05-IPC_C                     1182.414      2257.726      180      "Multi-Layer Ceramic Capacitor 3.3pF C0G  ±0.1pF 0402 Paper T/R"                                                                                         
C130       10nF_50V_0402                BottomLayer FP-CL165-IPC_C                           1010.847      1604.661      0        "Cap Ceramic 10nF 50V X7R ±10% SMD 0402 +125°C Paper T/R"                                                                                                
J2         105017-0001                  TopLayer    USB-MICRO-B_V                            157.480       555.118       270      "Micro-USB B Receptacle, Right Angle, Bottom Mount, Surface Mount, with Solder Tabs, -30 to 85 degC, 5-Pin USB, RoHS, Tape and Reel"                     
