Altium Designer Pick and Place Locations
C:\Documents\Altium\SM_Project\QUANTUM\–¿«–¿¡Œ“ »\Hardware\MiniPTM\ECAD_V5\Output\MiniPTM_P&P 2025-07-22 16-43\MiniPTM_Revision_P&P 2025-07-22 16-43.csv

========================================================================================================================
File Design Information:

Date:       22.07.25
Time:       16:43
Revision:   09903b070002e888bd03bf090a5081394ee72aed
Variant:    release
Units used: mm

"Designator","Footprint","Center-X(mm)","Center-Y(mm)","Rotation","Layer","Comment","Description"
"C56","FP-GRM15-MFG","25.4563","-72.7865","90","BottomLayer","0.1uF_16V_0402","CAP CER 0.1UF 16V X7R 0402"
"C57","FP-C3216-160-0_2-MFG","79.7000","-82.6403","0","TopLayer","47uF_25V_1206","Multilayer Ceramic Capacitors 47uF ±20% 25V X5R SMD 1206"
"C58","FP-GRM15-MFG","26.2563","-72.7865","90","BottomLayer","0.1uF_16V_0402","CAP CER 0.1UF 16V X7R 0402"
"C59","FP-GRM15-MFG","28.2563","-72.7866","90","BottomLayer","0.1uF_16V_0402","CAP CER 0.1UF 16V X7R 0402"
"C60","FP-GRM15-MFG","30.6813","-74.4115","0","BottomLayer","0.1uF_16V_0402","CAP CER 0.1UF 16V X7R 0402"
"C61","FP-GRM15-MFG","30.6813","-75.6116","0","BottomLayer","0.1uF_16V_0402","CAP CER 0.1UF 16V X7R 0402"
"C62","FP-GRM188-0_2-IPC_C","32.7341","-80.9037","0","TopLayer","GRM188R61A226ME15D","Chip Multilayer Ceramic Capacitors for General Purpose, 0603, 22uF, X5R, 15%, 20%, 10V"
"C63","FP-GRM188-0_2-IPC_C","22.1620","-81.3567","180","TopLayer","GRM188R61A226ME15D","Chip Multilayer Ceramic Capacitors for General Purpose, 0603, 22uF, X5R, 15%, 20%, 10V"
"C64","FP-GRM188-0_2-IPC_C","32.7341","-82.4056","0","TopLayer","GRM188R61A226ME15D","Chip Multilayer Ceramic Capacitors for General Purpose, 0603, 22uF, X5R, 15%, 20%, 10V"
"C65","FP-C1005-050-0_05-IPC_A","50.7156","-70.0249","90","TopLayer","2.2uF_16V_0402","Multilayer Ceramic Capacitors 2.2?F ±10% 16V X5R SMD 0402"
"C66","FP-GRM188-0_2-IPC_C","20.6954","-73.0586","180","TopLayer","GRM188R61A226ME15D","Chip Multilayer Ceramic Capacitors for General Purpose, 0603, 22uF, X5R, 15%, 20%, 10V"
"C67","FP-GRM188-0_2-IPC_C","32.7341","-83.9430","0","TopLayer","GRM188R61A226ME15D","Chip Multilayer Ceramic Capacitors for General Purpose, 0603, 22uF, X5R, 15%, 20%, 10V"
"C68","FP-GRM188-0_2-IPC_C","29.7290","-69.4884","90","TopLayer","GRM188R61A226ME15D","Chip Multilayer Ceramic Capacitors for General Purpose, 0603, 22uF, X5R, 15%, 20%, 10V"
"C69","FP-0402-L_1_0_0_05-W_0_5-IPC_A","52.6931","-74.0420","0","TopLayer","1uF_16V_0402","None"
"C70","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","62.3757","-62.8439","180","BottomLayer","0.1uF_25V_0402","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C71","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","50.7156","-73.8500","270","TopLayer","0.1uF_25V_0402","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C72","FP-C0402-BB-MFG","20.5554","-67.4705","0","TopLayer","20pF_50V_0402","CAP CER 20PF 50V 5% NP0 0402"
"C73","FP-C0402-BB-MFG","18.0092","-69.8086","270","TopLayer","20pF_50V_0402","CAP CER 20PF 50V 5% NP0 0402"
"C74","CAPC1005X56X25LL10T15","55.1349","-47.4975","180","BottomLayer","2.2nF_25V_0402",""
"C75","FP-CL05A106MP5NUNC-MFG","54.5691","-33.3429","0","BottomLayer","10uF_10V_0402","CAP CER 10UF 10V X5R 0402"
"C76","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","58.2172","-81.6748","90","TopLayer","0.1uF_25V_0402","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C77","FP-CL05A106MP5NUNC-MFG","56.4966","-28.2366","180","TopLayer","10uF_10V_0402","CAP CER 10UF 10V X5R 0402"
"C78","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","56.4617","-29.4002","180","TopLayer","0.1uF_25V_0402","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C79","FP-CL05A106MP5NUNC-MFG","46.0690","-41.4538","270","TopLayer","10uF_10V_0402","CAP CER 10UF 10V X5R 0402"
"C80","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","44.8286","-38.9200","90","TopLayer","0.1uF_25V_0402","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C81","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","45.8799","-38.9555","90","TopLayer","0.1uF_25V_0402","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C82","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","47.1500","-41.4750","270","TopLayer","0.1uF_25V_0402","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C83","FP-CL05A106MP5NUNC-MFG","50.6177","-51.4546","180","TopLayer","10uF_10V_0402","CAP CER 10UF 10V X5R 0402"
"C84","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","50.6453","-50.4031","180","TopLayer","0.1uF_25V_0402","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C85","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","50.6397","-49.3419","180","TopLayer","0.1uF_25V_0402","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C86","FP-CL05A106MP5NUNC-MFG","50.4985","-56.0043","180","TopLayer","10uF_10V_0402","CAP CER 10UF 10V X5R 0402"
"C87","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","50.4605","-57.1606","180","TopLayer","0.1uF_25V_0402","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C88","FP-CL05A106MP5NUNC-MFG","56.5244","-23.6562","180","TopLayer","10uF_10V_0402","CAP CER 10UF 10V X5R 0402"
"C89","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","56.5244","-22.3697","180","TopLayer","0.1uF_25V_0402","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C90","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","56.5504","-24.7258","180","TopLayer","0.1uF_25V_0402","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C91","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","50.4605","-54.9048","180","TopLayer","0.1uF_25V_0402","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C92","FP-CL05A106MP5NUNC-MFG","52.5155","-51.5249","180","TopLayer","10uF_10V_0402","CAP CER 10UF 10V X5R 0402"
"C93","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","52.5480","-50.2938","180","TopLayer","0.1uF_25V_0402","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C94","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","52.5609","-55.0753","180","TopLayer","0.1uF_25V_0402","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C95","FP-CL05A106MP5NUNC-MFG","70.4845","-42.3726","270","TopLayer","10uF_10V_0402","CAP CER 10UF 10V X5R 0402"
"C96","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","69.2284","-42.3727","270","TopLayer","0.1uF_25V_0402","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C97","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","68.1749","-42.3981","270","TopLayer","0.1uF_25V_0402","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C98","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","67.1272","-42.3837","270","TopLayer","0.1uF_25V_0402","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C99","FP-CL05A106MP5NUNC-MFG","54.6234","-28.2234","0","TopLayer","10uF_10V_0402","CAP CER 10UF 10V X5R 0402"
"C100","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","54.5927","-29.3571","0","TopLayer","0.1uF_25V_0402","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C101","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","54.6942","-24.6739","0","TopLayer","0.1uF_25V_0402","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C102","FP-CL05A106MP5NUNC-MFG","58.4885","-28.2498","0","TopLayer","10uF_10V_0402","CAP CER 10UF 10V X5R 0402"
"C103","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","58.4885","-29.4023","0","TopLayer","0.1uF_25V_0402","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C104","FP-CL05A106MP5NUNC-MFG","71.9248","-44.9101","270","TopLayer","10uF_10V_0402","CAP CER 10UF 10V X5R 0402"
"C105","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","70.8382","-44.9101","270","TopLayer","0.1uF_25V_0402","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C106","FP-CL05A106MP5NUNC-MFG","67.2315","-44.9429","270","TopLayer","10uF_10V_0402","CAP CER 10UF 10V X5R 0402"
"C107","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","66.0544","-44.9951","270","TopLayer","0.1uF_25V_0402","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C108","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","58.4507","-24.6781","0","TopLayer","0.1uF_25V_0402","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C109","FP-CL05A106MP5NUNC-MFG","62.4709","-24.5672","180","TopLayer","10uF_10V_0402","CAP CER 10UF 10V X5R 0402"
"C110","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","62.4709","-23.4541","180","TopLayer","0.1uF_25V_0402","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C111","FP-CL05A106MP5NUNC-MFG","62.4709","-28.0890","180","TopLayer","10uF_10V_0402","CAP CER 10UF 10V X5R 0402"
"C112","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","62.3959","-29.3126","180","TopLayer","0.1uF_25V_0402","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C113","FP-CL05A106MP5NUNC-MFG","54.4709","-51.4721","180","TopLayer","10uF_10V_0402","CAP CER 10UF 10V X5R 0402"
"C114","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","54.4643","-50.2697","180","TopLayer","0.1uF_25V_0402","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C115","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","54.5248","-55.1397","180","TopLayer","0.1uF_25V_0402","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C116","FP-CL05A106MP5NUNC-MFG","71.1958","-47.4929","270","TopLayer","10uF_10V_0402","CAP CER 10UF 10V X5R 0402"
"C117","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","72.4333","-47.5557","270","TopLayer","0.1uF_25V_0402","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C118","FP-CL05A106MP5NUNC-MFG","67.5861","-47.4929","270","TopLayer","10uF_10V_0402","CAP CER 10UF 10V X5R 0402"
"C119","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","66.5042","-47.4929","270","TopLayer","0.1uF_25V_0402","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C120","FP-CL05A106MP5NUNC-MFG","48.4153","-51.6049","180","TopLayer","10uF_10V_0402","CAP CER 10UF 10V X5R 0402"
"C121","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","48.4280","-50.4796","180","TopLayer","0.1uF_25V_0402","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C122","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","48.3722","-54.9939","180","TopLayer","0.1uF_25V_0402","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C123","FP-CL05A106MP5NUNC-MFG","64.5610","-23.5595","0","TopLayer","10uF_10V_0402","CAP CER 10UF 10V X5R 0402"
"C124","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","64.5671","-24.7156","0","TopLayer","0.1uF_25V_0402","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C125","FP-CL05A106MP5NUNC-MFG","52.6697","-28.1603","180","TopLayer","10uF_10V_0402","CAP CER 10UF 10V X5R 0402"
"C126","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","52.6562","-29.2548","180","TopLayer","0.1uF_25V_0402","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C127","FP-CL05A106MP5NUNC-MFG","64.5610","-27.9995","0","TopLayer","10uF_10V_0402","CAP CER 10UF 10V X5R 0402"
"C128","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","64.5812","-29.0766","0","TopLayer","0.1uF_25V_0402","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C129","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","52.7516","-24.7654","180","TopLayer","0.1uF_25V_0402","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C130","FP-CL05A106MP5NUNC-MFG","61.1448","-54.5783","180","TopLayer","10uF_10V_0402","CAP CER 10UF 10V X5R 0402"
"C131","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","61.1013","-55.8037","180","TopLayer","0.1uF_25V_0402","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C132","FP-CL05A106MP5NUNC-MFG","61.3108","-51.1846","180","TopLayer","10uF_10V_0402","CAP CER 10UF 10V X5R 0402"
"C133","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","61.2675","-50.0705","180","TopLayer","0.1uF_25V_0402","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C134","FP-CL05A106MP5NUNC-MFG","50.4680","-28.3421","180","TopLayer","10uF_10V_0402","CAP CER 10UF 10V X5R 0402"
"C135","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","50.4680","-29.4116","180","TopLayer","0.1uF_25V_0402","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C136","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","50.4680","-24.7889","180","TopLayer","0.1uF_25V_0402","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C137","FP-CL05A106MP5NUNC-MFG","69.8211","-33.7447","90","TopLayer","10uF_10V_0402","CAP CER 10UF 10V X5R 0402"
"C138","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","71.0330","-33.7447","90","TopLayer","0.1uF_25V_0402","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C139","FP-CL05A106MP5NUNC-MFG","66.1875","-33.7274","90","TopLayer","10uF_10V_0402","CAP CER 10UF 10V X5R 0402"
"C140","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","64.9707","-33.7274","90","TopLayer","0.1uF_25V_0402","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C141","FP-CL05A106MP5NUNC-MFG","58.3587","-55.0200","0","TopLayer","10uF_10V_0402","CAP CER 10UF 10V X5R 0402"
"C142","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","58.3587","-56.2532","0","TopLayer","0.1uF_25V_0402","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C143","FP-CL05A106MP5NUNC-MFG","58.3587","-50.3346","0","TopLayer","10uF_10V_0402","CAP CER 10UF 10V X5R 0402"
"C144","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","58.3273","-51.5038","0","TopLayer","0.1uF_25V_0402","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C145","FP-C1005-050-0_05-IPC_C","71.9724","-52.1451","180","TopLayer","0.1uF_50V_0402","Multilayer Ceramic Capacitors 100nF ±10% 50V X7R SMD 0402"
"C146","FP-CL05A106MP5NUNC-MFG","69.9231","-36.1779","90","TopLayer","10uF_10V_0402","CAP CER 10UF 10V X5R 0402"
"C147","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","71.2107","-36.1779","90","TopLayer","0.1uF_25V_0402","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C148","FP-CL05A106MP5NUNC-MFG","66.2827","-36.1886","90","TopLayer","10uF_10V_0402","CAP CER 10UF 10V X5R 0402"
"C149","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","65.0248","-36.0418","90","TopLayer","0.1uF_25V_0402","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C150","FP-CL10-IPC_C","73.5990","-54.5869","0","TopLayer","10uF_25V_0603","Cap Ceramic 10uF 25V X5R ±20% Pad SMD 0603 +85∞C T/R"
